humidity,rainfall_24hr,rainfall_3days,soil_moisture,elevation,typeof_disaster
78.6,72.3,72.3,36.9,2114.0,Safe
99.3,590.8,819.5,92.6,43.0,Cyclone
45.8,50.0,113.4,39.6,1148.0,Safe
65.7,67.5,51.7,71.2,2228.0,Safe
6.1,0.0,0.0,8.9,753.0,Drought
97.4,595.0,423.0,86.9,22.0,Cyclone
59.7,36.0,95.0,52.2,511.0,Safe
69.3,44.2,61.9,56.0,2115.0,Safe
62.9,62.4,22.1,67.1,2477.0,Safe
43.2,55.5,79.0,44.6,830.0,Safe
53.1,14.0,40.7,32.7,1425.0,Safe
75.8,4.2,52.6,56.6,631.0,Safe
56.1,56.3,42.0,55.3,239.0,Safe
54.8,20.4,52.2,38.7,2833.0,Safe
99.2,214.8,463.6,93.7,3132.0,Landslide
96.5,178.1,467.6,96.4,3170.0,Landslide
85.0,12.2,26.9,63.4,486.0,Safe
49.0,79.8,103.1,67.3,4.0,Safe
84.5,44.6,73.4,65.0,773.0,Safe
45.1,9.5,30.0,33.6,660.0,Safe
66.0,51.2,29.5,65.6,1611.0,Safe
76.7,61.3,112.6,63.5,2231.0,Safe
41.2,79.0,61.1,26.7,1206.0,Safe
97.9,462.1,770.5,93.4,39.0,Cyclone
96.4,223.8,732.9,90.3,1979.0,Landslide
77.0,25.0,63.0,44.4,1999.0,Safe
79.1,79.8,34.4,47.0,1144.0,Safe
89.2,222.0,412.9,93.6,21.0,Flood
98.1,493.8,843.5,91.7,39.0,Cyclone
94.0,327.6,462.7,96.8,44.0,Flood
13.5,0.0,0.0,4.0,668.0,Drought
97.6,127.5,709.6,95.1,1940.0,Landslide
49.6,55.3,31.8,38.5,1483.0,Safe
73.5,7.0,91.0,43.5,194.0,Safe
72.0,28.7,88.8,64.9,1035.0,Safe
55.2,24.5,17.4,28.4,414.0,Safe
12.3,0.0,0.0,3.8,590.0,Drought
98.8,306.4,361.6,88.2,71.0,Flood
81.5,28.7,0.4,61.6,444.0,Safe
69.1,54.2,105.8,21.8,2447.0,Safe
61.0,10.3,10.0,49.7,870.0,Safe
82.4,78.9,96.3,67.3,1647.0,Safe
72.4,32.7,37.2,57.6,2938.0,Safe
12.2,0.0,0.0,6.2,437.0,Drought
97.8,106.8,672.8,90.7,1328.0,Landslide
56.8,31.0,17.7,47.1,469.0,Safe
96.2,240.0,361.6,89.1,191.0,Flood
53.8,21.3,52.5,58.8,2828.0,Safe
67.7,63.8,88.9,37.1,2549.0,Safe
88.3,366.4,448.8,94.9,92.0,Flood
57.7,62.4,69.0,50.7,297.0,Safe
93.2,210.5,351.1,93.5,877.0,Landslide
97.4,392.2,563.9,91.1,10.0,Flood
19.9,0.0,0.0,8.2,447.0,Drought
77.3,51.3,68.3,69.7,1268.0,Safe
77.7,53.4,105.2,65.9,2110.0,Safe
12.8,0.0,0.0,5.7,243.0,Drought
35.4,48.6,10.2,73.5,758.0,Safe
69.7,43.3,7.3,74.1,788.0,Safe
70.1,52.9,52.8,28.6,1186.0,Safe
35.7,26.9,43.9,63.8,2204.0,Safe
62.5,43.1,82.1,62.1,770.0,Safe
56.6,72.9,32.7,23.3,1062.0,Safe
47.0,35.8,92.3,45.9,1541.0,Safe
62.8,49.0,16.2,40.7,2517.0,Safe
89.3,362.6,437.3,86.8,85.0,Flood
98.0,366.0,498.8,96.0,37.0,Cyclone
48.1,24.4,92.2,69.2,177.0,Safe
39.1,45.3,3.6,67.0,370.0,Safe
37.6,44.8,34.8,50.4,1397.0,Safe
80.5,76.8,116.9,24.9,2881.0,Safe
63.0,58.6,103.5,57.5,208.0,Safe
14.8,0.0,0.0,4.4,679.0,Drought
95.3,177.2,647.9,92.3,3372.0,Landslide
12.4,0.0,0.0,7.1,310.0,Drought
15.1,0.0,0.0,5.7,735.0,Drought
68.5,1.4,104.5,29.5,1796.0,Safe
8.9,0.0,0.0,8.2,722.0,Drought
74.0,11.0,92.4,64.6,2336.0,Safe
81.3,76.5,44.7,70.1,2899.0,Safe
78.2,51.4,32.0,27.6,420.0,Safe
64.5,14.7,116.3,41.3,2663.0,Safe
72.1,50.3,72.8,31.1,1891.0,Safe
35.7,80.0,46.4,45.6,2662.0,Safe
96.8,280.7,437.3,88.4,101.0,Flood
36.4,72.3,103.3,58.5,2755.0,Safe
7.5,0.0,0.0,8.5,548.0,Drought
89.6,305.4,482.5,85.8,117.0,Flood
70.1,64.6,104.5,44.7,1022.0,Safe
95.6,367.5,209.6,96.1,67.0,Flood
97.8,190.9,727.0,97.4,1677.0,Landslide
53.3,77.2,62.5,41.9,356.0,Safe
36.5,61.4,87.5,29.4,570.0,Safe
70.5,69.9,119.9,72.2,383.0,Safe
96.6,211.1,579.5,96.4,34.0,Flood
50.5,32.2,115.5,61.3,934.0,Safe
98.3,397.8,530.3,87.3,151.0,Flood
94.9,249.4,534.5,99.6,2141.0,Landslide
91.6,158.4,343.2,95.8,64.0,Flood
48.9,10.5,97.0,66.6,1638.0,Safe
98.1,358.3,550.7,82.8,2.0,Cyclone
36.3,15.3,19.6,27.8,2750.0,Safe
45.8,6.0,98.8,51.3,1884.0,Safe
61.1,24.9,95.6,59.6,1421.0,Safe
74.4,70.4,42.1,63.8,783.0,Safe
58.3,31.9,69.5,63.8,501.0,Safe
41.0,73.7,20.8,66.3,684.0,Safe
50.5,14.5,86.7,66.6,2141.0,Safe
45.3,16.2,97.7,58.7,1534.0,Safe
71.9,23.5,105.0,73.3,1623.0,Safe
51.1,7.0,44.8,32.5,1775.0,Safe
82.0,16.3,68.4,37.5,1303.0,Safe
36.4,64.6,82.4,67.0,2192.0,Safe
82.2,35.6,49.3,28.6,1239.0,Safe
75.0,79.4,39.8,20.7,2842.0,Safe
81.8,44.2,33.9,64.8,1974.0,Safe
93.3,373.8,446.6,97.3,66.0,Flood
40.1,4.2,76.2,22.3,1791.0,Safe
97.4,386.3,274.4,95.9,103.0,Flood
46.2,27.2,39.9,37.6,1621.0,Safe
69.0,62.0,48.9,23.4,1806.0,Safe
77.5,42.3,73.4,71.2,1365.0,Safe
16.1,0.0,0.0,2.0,753.0,Drought
64.7,78.4,76.1,25.4,2013.0,Safe
67.6,27.3,115.1,31.2,357.0,Safe
89.9,310.9,228.8,95.4,155.0,Flood
58.0,68.5,46.4,44.8,2115.0,Safe
37.9,6.8,35.0,20.4,1142.0,Safe
96.3,108.7,643.7,91.1,2546.0,Landslide
67.7,68.4,32.8,35.2,1503.0,Safe
65.3,34.0,112.7,56.9,1754.0,Safe
94.2,376.0,243.3,90.2,151.0,Flood
64.7,38.3,38.5,61.7,2562.0,Safe
93.5,260.1,558.0,93.4,98.0,Flood
56.1,79.7,67.2,24.0,1746.0,Safe
58.4,6.8,5.7,29.0,1515.0,Safe
54.4,19.6,68.1,39.6,1632.0,Safe
6.9,0.0,0.0,9.4,601.0,Drought
75.2,74.6,62.5,36.6,255.0,Safe
92.1,220.4,495.0,91.3,180.0,Flood
88.2,321.4,340.7,94.8,134.0,Flood
94.7,178.2,659.1,92.5,1743.0,Landslide
89.5,324.2,320.5,91.5,35.0,Flood
97.4,221.7,468.1,87.1,60.0,Flood
99.5,256.1,389.8,97.8,66.0,Flood
39.4,17.4,75.0,26.3,1607.0,Safe
63.6,15.1,99.7,51.6,1263.0,Safe
93.0,226.9,201.7,89.1,198.0,Flood
35.8,58.9,49.2,22.0,1564.0,Safe
66.1,28.7,31.5,55.5,853.0,Safe
61.6,28.5,27.5,60.0,1067.0,Safe
96.7,575.4,871.7,89.6,33.0,Cyclone
46.4,4.7,11.2,68.7,2888.0,Safe
72.0,8.1,103.2,72.4,2344.0,Safe
65.0,62.6,23.0,73.5,2062.0,Safe
83.0,9.1,86.0,52.7,2078.0,Safe
94.4,138.7,483.5,96.4,3018.0,Landslide
60.6,4.8,89.1,25.1,1203.0,Safe
40.7,48.8,13.7,65.6,2613.0,Safe
61.9,39.4,4.9,33.6,1530.0,Safe
76.6,18.1,29.7,63.1,305.0,Safe
37.8,40.8,97.1,26.1,2099.0,Safe
99.0,455.7,586.6,87.8,38.0,Cyclone
48.8,65.3,40.6,57.4,1690.0,Safe
56.2,29.6,97.3,47.2,2223.0,Safe
57.2,0.5,34.5,36.7,2044.0,Safe
37.7,72.7,58.1,21.8,1157.0,Safe
11.2,0.0,0.0,5.0,705.0,Drought
77.2,3.7,109.6,42.3,2994.0,Safe
52.6,16.4,13.1,72.5,2448.0,Safe
98.9,271.3,296.7,91.2,40.0,Flood
11.6,0.0,0.0,3.1,536.0,Drought
99.0,560.7,475.5,84.3,45.0,Cyclone
55.1,34.6,106.2,56.5,802.0,Safe
78.8,68.4,27.9,39.7,2637.0,Safe
63.2,55.2,69.5,49.8,2400.0,Safe
97.1,481.1,765.7,77.4,47.0,Cyclone
60.7,50.9,112.5,25.1,1663.0,Safe
41.0,58.9,54.8,68.8,2581.0,Safe
16.6,0.0,0.0,9.6,679.0,Drought
73.3,54.7,43.4,58.0,34.0,Safe
13.1,0.0,0.0,12.5,532.0,Drought
98.6,266.8,642.4,81.2,38.0,Cyclone
35.7,19.3,80.9,55.8,1089.0,Safe
97.0,202.9,439.9,96.9,3486.0,Landslide
98.5,164.9,676.5,91.2,1619.0,Landslide
82.2,77.8,60.4,54.1,523.0,Safe
80.7,2.7,19.8,25.9,811.0,Safe
60.7,6.7,25.5,58.8,2736.0,Safe
82.5,7.3,1.6,71.7,2491.0,Safe
50.8,51.2,71.6,44.0,23.0,Safe
46.6,9.2,63.9,45.8,1443.0,Safe
93.7,226.8,344.0,85.3,52.0,Flood
93.4,240.6,622.9,90.7,2932.0,Landslide
46.8,9.7,86.1,58.4,1333.0,Safe
79.2,59.1,78.2,26.5,710.0,Safe
62.7,71.9,117.6,51.7,687.0,Safe
15.0,0.0,0.0,8.3,229.0,Drought
62.7,31.4,1.6,24.1,2530.0,Safe
43.5,54.3,31.6,47.5,781.0,Safe
48.6,50.3,56.8,46.2,517.0,Safe
60.7,25.7,30.5,74.2,2795.0,Safe
42.2,6.2,112.6,58.2,133.0,Safe
93.8,190.1,643.0,90.1,2051.0,Landslide
68.8,73.5,21.6,45.4,2556.0,Safe
94.1,387.8,289.0,87.9,48.0,Flood
37.0,4.3,88.4,44.8,2712.0,Safe
61.6,43.4,87.0,50.7,2296.0,Safe
92.6,288.2,320.9,86.2,151.0,Flood
48.7,57.8,102.1,53.4,1251.0,Safe
96.3,382.0,525.5,81.4,1.0,Cyclone
98.0,425.3,635.8,99.8,28.0,Cyclone
7.9,0.0,0.0,4.2,247.0,Drought
93.0,162.4,697.2,98.4,1917.0,Landslide
66.0,11.8,98.7,46.3,781.0,Safe
77.1,38.7,13.6,32.5,1803.0,Safe
89.2,209.0,211.1,92.4,7.0,Flood
92.1,237.7,623.2,95.1,1920.0,Landslide
62.6,13.2,88.4,40.2,2843.0,Safe
40.7,13.6,48.0,35.7,1603.0,Safe
51.4,4.6,38.7,42.9,7.0,Safe
74.2,75.1,16.7,68.4,187.0,Safe
19.8,0.0,0.0,8.2,531.0,Drought
44.4,41.4,0.9,31.9,2028.0,Safe
97.0,442.8,569.2,92.8,100.0,Flood
38.7,79.9,30.4,20.9,506.0,Safe
79.8,35.6,89.2,61.3,1419.0,Safe
56.8,73.0,36.1,39.7,2808.0,Safe
69.8,14.0,98.4,46.5,1968.0,Safe
69.5,24.4,19.9,56.9,1793.0,Safe
71.9,32.2,47.1,30.6,431.0,Safe
69.9,52.6,69.1,65.0,673.0,Safe
54.9,24.9,62.2,24.9,1027.0,Safe
93.9,126.6,503.9,96.3,3402.0,Landslide
77.9,71.0,74.7,53.8,1912.0,Safe
98.0,234.9,551.5,94.6,2681.0,Landslide
58.2,53.4,9.1,39.1,1269.0,Safe
98.4,517.3,881.5,95.4,0.0,Cyclone
58.2,37.4,106.6,38.9,1494.0,Safe
17.1,0.0,0.0,13.2,552.0,Drought
36.6,39.0,103.7,50.5,539.0,Safe
70.1,0.9,95.4,50.3,2424.0,Safe
15.3,0.0,0.0,7.0,777.0,Drought
59.0,2.4,28.3,56.4,1098.0,Safe
14.8,0.0,0.0,5.8,525.0,Drought
97.7,220.1,696.8,93.5,2319.0,Landslide
98.4,412.0,550.5,85.4,9.0,Flood
46.3,10.4,106.5,47.1,1617.0,Safe
93.8,186.7,649.1,97.2,1775.0,Landslide
96.1,186.5,521.0,94.6,151.0,Flood
79.0,46.7,94.4,72.0,2283.0,Safe
40.6,79.3,81.0,38.6,1254.0,Safe
35.3,49.3,39.3,72.3,1791.0,Safe
47.4,59.5,16.6,35.6,807.0,Safe
71.6,20.4,57.5,29.7,2186.0,Safe
36.9,16.3,8.6,24.6,1788.0,Safe
82.2,71.8,75.1,26.4,701.0,Safe
64.2,66.6,40.0,30.5,609.0,Safe
46.3,77.7,117.9,36.0,2540.0,Safe
56.2,56.8,101.3,33.3,182.0,Safe
70.1,60.9,120.0,62.6,874.0,Safe
65.3,57.7,38.4,68.4,1495.0,Safe
51.6,1.7,8.6,40.6,101.0,Safe
11.0,0.0,0.0,14.0,282.0,Drought
68.5,58.7,109.3,30.3,2317.0,Safe
78.1,19.8,60.2,52.9,99.0,Safe
95.7,166.7,427.3,97.7,759.0,Landslide
65.1,32.4,72.2,75.0,2409.0,Safe
90.5,246.6,243.6,100.0,62.0,Flood
8.4,0.0,0.0,3.2,425.0,Drought
45.4,27.3,100.2,34.8,253.0,Safe
39.2,27.5,69.5,49.6,431.0,Safe
79.9,68.6,15.5,57.3,215.0,Safe
99.7,275.0,595.5,94.3,140.0,Flood
54.6,34.9,75.9,22.2,2568.0,Safe
92.5,118.7,789.8,93.1,1790.0,Landslide
94.2,210.9,649.9,96.9,1007.0,Landslide
93.6,382.2,483.1,91.0,89.0,Flood
18.5,0.0,0.0,9.6,451.0,Drought
92.7,170.9,576.1,94.1,1515.0,Landslide
74.3,37.8,16.3,23.5,1982.0,Safe
59.6,39.5,114.6,34.6,2279.0,Safe
69.7,26.6,72.1,52.3,2546.0,Safe
95.2,218.6,443.2,89.7,20.0,Flood
68.8,30.5,54.3,31.5,1808.0,Safe
16.2,0.0,0.0,3.5,517.0,Drought
96.9,270.3,544.4,96.0,13.0,Cyclone
55.7,69.3,109.3,63.8,2085.0,Safe
95.9,420.4,557.5,86.1,117.0,Flood
46.8,78.9,36.8,74.4,688.0,Safe
43.5,22.5,43.2,50.5,2452.0,Safe
62.7,62.9,112.0,39.9,1535.0,Safe
54.0,50.6,71.3,62.6,813.0,Safe
94.2,233.0,359.7,93.3,1273.0,Landslide
96.0,330.7,557.6,90.5,68.0,Flood
78.4,46.5,26.8,55.2,2928.0,Safe
10.5,0.0,0.0,4.1,290.0,Drought
41.6,40.1,94.1,68.8,2684.0,Safe
92.3,144.7,777.0,90.6,818.0,Landslide
40.7,41.3,17.9,29.9,2508.0,Safe
93.1,293.5,514.2,98.7,92.0,Flood
98.9,301.5,539.5,86.4,189.0,Flood
54.7,75.3,74.9,54.4,1160.0,Safe
81.6,52.9,109.6,25.3,1719.0,Safe
96.6,101.1,431.0,93.0,3063.0,Landslide
53.2,76.5,43.1,22.6,2029.0,Safe
54.6,38.9,46.0,39.8,1905.0,Safe
71.0,70.2,97.5,59.5,43.0,Safe
19.0,0.0,0.0,13.1,755.0,Drought
82.4,35.6,63.3,50.4,184.0,Safe
99.3,151.5,767.5,95.0,3123.0,Landslide
5.3,0.0,0.0,11.6,703.0,Drought
94.5,247.9,582.2,91.6,2289.0,Landslide
97.4,257.5,824.7,97.1,26.0,Cyclone
68.9,54.0,99.4,50.4,1004.0,Safe
98.0,478.3,804.2,84.8,3.0,Cyclone
77.2,6.5,84.1,53.1,913.0,Safe
94.9,184.9,365.8,92.6,3090.0,Landslide
42.6,71.4,89.2,35.1,665.0,Safe
7.0,0.0,0.0,7.5,268.0,Drought
67.3,32.3,42.8,74.2,22.0,Safe
88.1,210.2,318.0,92.7,124.0,Flood
67.9,0.4,106.9,56.2,268.0,Safe
96.1,167.5,756.3,97.7,2443.0,Landslide
45.7,11.4,3.6,52.7,1827.0,Safe
46.7,44.3,37.6,72.9,59.0,Safe
69.7,71.9,28.0,64.1,2836.0,Safe
71.7,51.4,63.0,43.3,2528.0,Safe
48.5,43.7,118.6,69.2,762.0,Safe
17.8,0.0,0.0,11.5,230.0,Drought
98.3,498.9,615.2,90.7,35.0,Cyclone
94.5,133.3,455.3,99.6,1338.0,Landslide
18.8,0.0,0.0,1.0,290.0,Drought
91.8,251.3,582.0,90.0,137.0,Flood
63.1,74.5,13.6,31.1,2487.0,Safe
36.0,6.2,54.3,21.9,2719.0,Safe
97.6,146.5,626.9,97.0,2665.0,Landslide
67.7,11.9,8.2,40.7,1435.0,Safe
95.5,103.2,521.4,91.7,1768.0,Landslide
53.4,77.3,46.2,32.5,1677.0,Safe
35.9,43.0,91.9,39.5,1816.0,Safe
93.9,207.6,615.6,96.2,966.0,Landslide
19.6,0.0,0.0,6.3,695.0,Drought
62.7,27.5,89.7,74.5,2906.0,Safe
94.0,178.4,315.1,100.0,10.0,Flood
99.0,300.3,503.2,92.7,196.0,Flood
95.9,360.0,553.6,99.2,1.0,Cyclone
42.0,72.8,105.9,38.7,2640.0,Safe
57.2,11.3,41.7,49.8,1186.0,Safe
97.2,101.4,427.3,100.0,2188.0,Landslide
94.1,140.2,450.4,93.3,3429.0,Landslide
94.5,154.0,415.3,88.1,23.0,Flood
35.4,64.5,77.6,63.2,942.0,Safe
88.4,276.4,301.0,96.6,11.0,Flood
6.9,0.0,0.0,5.3,521.0,Drought
76.7,21.8,49.3,51.0,408.0,Safe
49.6,23.9,116.7,38.5,1697.0,Safe
81.4,35.8,12.2,28.7,2434.0,Safe
46.9,57.6,14.4,43.1,480.0,Safe
59.6,11.0,27.0,57.5,1530.0,Safe
64.1,17.3,111.4,20.2,2307.0,Safe
67.9,65.6,89.7,29.3,1626.0,Safe
13.1,0.0,0.0,9.7,412.0,Drought
83.2,54.7,61.1,65.9,1499.0,Safe
93.1,100.8,739.0,93.2,1064.0,Landslide
40.2,9.8,117.4,26.8,142.0,Safe
66.6,69.0,90.6,58.0,1711.0,Safe
66.7,64.8,24.8,31.7,1243.0,Safe
96.3,414.4,337.4,88.7,125.0,Flood
74.2,69.7,91.3,64.2,2796.0,Safe
62.1,23.4,96.1,34.8,2530.0,Safe
89.2,339.9,406.7,93.5,18.0,Flood
52.1,42.6,67.7,49.1,2215.0,Safe
63.9,30.2,72.0,54.1,2745.0,Safe
95.3,136.8,680.4,92.3,1333.0,Landslide
61.4,71.8,42.2,54.3,1627.0,Safe
50.2,56.8,91.8,21.4,974.0,Safe
97.1,581.1,610.6,83.2,40.0,Cyclone
61.9,12.9,39.2,31.6,2813.0,Safe
57.0,58.7,27.6,44.7,2633.0,Safe
58.6,4.4,96.2,32.8,2699.0,Safe
76.3,5.4,32.6,69.3,2133.0,Safe
97.9,233.6,517.7,94.1,1682.0,Landslide
84.2,58.5,28.8,23.3,677.0,Safe
83.3,29.5,28.8,65.3,1544.0,Safe
57.4,78.7,58.9,33.1,2277.0,Safe
95.3,262.3,613.9,85.7,13.0,Cyclone
84.4,57.3,44.4,47.1,2864.0,Safe
99.6,163.5,752.7,98.9,1982.0,Landslide
7.9,0.0,0.0,9.9,269.0,Drought
94.9,105.3,483.0,96.9,785.0,Landslide
83.8,12.9,100.9,68.5,1074.0,Safe
94.5,143.1,597.2,92.5,961.0,Landslide
10.3,0.0,0.0,8.9,557.0,Drought
52.1,3.8,20.9,22.7,2309.0,Safe
15.6,0.0,0.0,5.8,298.0,Drought
61.8,31.4,1.3,38.5,578.0,Safe
46.1,27.9,71.0,50.6,2790.0,Safe
37.6,22.4,29.9,23.3,1941.0,Safe
38.3,26.1,110.8,59.8,1977.0,Safe
91.0,405.7,204.4,99.2,101.0,Flood
88.2,248.6,365.7,93.7,97.0,Flood
62.2,71.8,114.0,52.4,2496.0,Safe
48.0,70.7,103.2,60.1,444.0,Safe
81.3,60.7,33.6,59.6,264.0,Safe
15.7,0.0,0.0,5.3,213.0,Drought
7.1,0.0,0.0,3.7,496.0,Drought
84.1,45.2,114.9,24.3,607.0,Safe
84.8,57.3,83.7,61.2,2973.0,Safe
40.6,62.9,83.1,40.5,201.0,Safe
45.5,28.0,18.7,27.7,633.0,Safe
74.6,79.7,25.5,47.8,1901.0,Safe
77.1,61.7,75.8,58.3,2984.0,Safe
95.2,177.4,494.9,98.0,2459.0,Landslide
83.7,33.9,67.1,74.1,2586.0,Safe
96.6,411.5,293.0,87.5,14.0,Flood
78.9,69.5,62.2,51.4,1312.0,Safe
50.9,59.5,102.4,28.8,1630.0,Safe
96.4,110.2,720.5,97.2,2647.0,Landslide
94.7,190.1,372.2,98.2,2906.0,Landslide
65.0,67.0,45.0,30.4,1046.0,Safe
44.5,47.0,108.9,38.9,563.0,Safe
75.8,74.6,76.0,65.8,1615.0,Safe
42.2,79.7,56.7,68.3,2173.0,Safe
78.2,11.3,2.7,74.6,1666.0,Safe
92.1,215.5,491.8,93.0,2335.0,Landslide
75.4,8.5,62.8,59.9,2629.0,Safe
97.0,249.9,511.0,95.5,2151.0,Landslide
79.6,66.6,88.7,53.5,110.0,Safe
46.1,63.2,3.2,63.8,906.0,Safe
99.1,196.5,239.4,98.6,80.0,Flood
63.5,51.5,96.0,39.2,1983.0,Safe
81.6,24.6,99.1,70.8,1044.0,Safe
97.5,451.3,840.9,82.1,36.0,Cyclone
78.1,45.0,35.4,25.4,2180.0,Safe
80.5,58.8,52.1,62.9,1207.0,Safe
44.0,71.9,69.1,47.0,392.0,Safe
96.2,142.7,677.0,93.1,1237.0,Landslide
41.6,31.6,12.9,32.3,1342.0,Safe
40.0,22.7,49.7,38.9,2340.0,Safe
71.9,36.0,34.8,73.8,1838.0,Safe
97.7,346.8,664.1,91.2,43.0,Cyclone
79.3,6.0,106.6,48.7,1914.0,Safe
95.9,305.3,574.3,92.1,118.0,Flood
93.5,111.2,718.0,96.8,2017.0,Landslide
78.7,0.0,84.4,26.4,2503.0,Safe
45.0,72.2,80.6,65.7,2351.0,Safe
39.9,71.2,108.7,50.5,2106.0,Safe
98.8,387.0,639.7,88.0,36.0,Cyclone
84.2,17.8,65.7,34.0,2361.0,Safe
74.6,32.3,37.7,24.0,1669.0,Safe
43.8,63.0,46.3,46.9,208.0,Safe
11.0,0.0,0.0,2.3,691.0,Drought
96.1,164.7,720.8,97.8,993.0,Landslide
57.5,66.1,91.5,20.4,2425.0,Safe
42.9,64.8,36.1,62.7,1663.0,Safe
99.2,157.3,601.7,91.9,2380.0,Landslide
79.2,43.5,0.5,37.7,434.0,Safe
71.7,30.6,112.3,54.4,351.0,Safe
48.9,65.6,9.0,23.6,2698.0,Safe
11.5,0.0,0.0,11.0,629.0,Drought
78.2,16.3,9.4,22.3,814.0,Safe
5.2,0.0,0.0,1.9,354.0,Drought
66.1,29.5,18.1,62.3,2682.0,Safe
41.1,46.5,93.7,26.5,1806.0,Safe
67.0,60.0,29.3,29.3,1554.0,Safe
84.2,12.6,14.3,45.7,86.0,Safe
70.9,30.6,5.8,73.0,2886.0,Safe
45.6,79.2,66.8,24.1,2764.0,Safe
42.4,36.1,65.9,63.4,1990.0,Safe
35.3,68.5,79.0,30.2,1196.0,Safe
49.3,62.8,24.8,24.9,1618.0,Safe
47.3,9.1,30.0,74.9,1956.0,Safe
99.5,393.3,261.7,93.8,191.0,Flood
95.3,123.6,654.7,93.3,2472.0,Landslide
74.0,49.2,0.2,41.1,950.0,Safe
44.7,68.9,74.1,45.5,2074.0,Safe
7.7,0.0,0.0,5.6,637.0,Drought
84.0,60.4,32.5,73.1,474.0,Safe
38.8,65.1,98.8,49.3,1731.0,Safe
45.1,45.6,70.0,72.0,2566.0,Safe
83.5,20.2,39.9,58.0,2181.0,Safe
64.6,47.5,39.3,67.2,2668.0,Safe
98.3,480.1,689.2,88.9,32.0,Cyclone
49.6,42.0,26.5,47.6,2497.0,Safe
39.2,4.8,17.5,68.5,436.0,Safe
66.7,46.8,85.9,48.9,1100.0,Safe
19.6,0.0,0.0,9.3,552.0,Drought
50.3,33.6,106.6,27.8,1835.0,Safe
58.3,27.0,65.1,43.8,2910.0,Safe
75.8,22.1,53.0,51.8,2008.0,Safe
18.1,0.0,0.0,5.0,313.0,Drought
73.3,0.9,17.6,64.7,1238.0,Safe
70.4,77.5,109.8,22.4,74.0,Safe
94.0,234.8,392.4,92.0,672.0,Landslide
67.1,13.4,97.5,25.7,966.0,Safe
72.6,30.3,15.1,30.2,138.0,Safe
80.7,5.5,89.5,55.4,1804.0,Safe
84.6,49.5,69.4,39.2,990.0,Safe
39.7,68.7,72.1,37.0,792.0,Safe
59.0,38.2,61.8,36.3,884.0,Safe
53.3,10.3,20.4,47.6,403.0,Safe
94.8,143.0,558.7,93.5,3433.0,Landslide
61.2,21.0,19.3,44.0,1683.0,Safe
36.3,7.9,111.9,74.5,196.0,Safe
97.4,157.0,544.1,99.1,1337.0,Landslide
68.8,1.4,47.6,60.4,1960.0,Safe
96.6,320.7,414.4,86.2,130.0,Flood
94.9,152.3,605.5,92.2,3376.0,Landslide
39.3,52.2,98.4,30.1,2991.0,Safe
40.5,25.8,59.5,40.5,762.0,Safe
43.5,60.2,63.8,38.5,396.0,Safe
91.8,253.8,498.8,99.5,35.0,Flood
71.1,27.6,88.9,48.4,1489.0,Safe
64.6,45.7,59.1,72.9,2252.0,Safe
95.3,205.0,470.4,86.8,31.0,Flood
16.6,0.0,0.0,4.2,312.0,Drought
16.2,0.0,0.0,4.8,299.0,Drought
41.5,56.2,35.3,27.6,1355.0,Safe
82.9,67.1,34.2,43.0,1987.0,Safe
45.3,51.5,87.2,26.6,1581.0,Safe
53.5,32.4,1.4,74.3,85.0,Safe
61.1,76.2,34.4,74.3,1414.0,Safe
73.9,13.0,117.1,59.2,2358.0,Safe
96.9,268.2,637.0,80.9,5.0,Cyclone
14.1,0.0,0.0,13.5,283.0,Drought
82.5,0.5,102.8,47.5,1976.0,Safe
54.8,18.6,118.3,54.2,968.0,Safe
10.9,0.0,0.0,1.4,767.0,Drought
72.8,72.2,57.9,35.7,16.0,Safe
5.5,0.0,0.0,2.5,561.0,Drought
82.9,0.1,11.4,74.8,1770.0,Safe
59.5,71.4,91.7,37.5,2218.0,Safe
92.0,428.5,450.0,96.6,127.0,Flood
41.5,54.0,69.8,54.5,2451.0,Safe
9.6,0.0,0.0,5.7,283.0,Drought
45.3,60.8,20.3,65.9,2508.0,Safe
72.7,23.9,6.4,49.3,1361.0,Safe
70.6,0.5,82.6,44.3,115.0,Safe
47.9,46.8,66.9,46.1,1842.0,Safe
74.1,8.8,58.8,66.3,504.0,Safe
96.0,146.8,670.5,94.9,3209.0,Landslide
55.2,58.5,55.7,47.1,2109.0,Safe
82.2,78.2,94.9,29.1,685.0,Safe
64.0,61.1,80.6,56.5,2105.0,Safe
96.6,137.0,774.9,94.8,1494.0,Landslide
67.9,74.9,70.5,56.6,2892.0,Safe
97.7,596.8,444.0,89.3,44.0,Cyclone
35.2,65.4,52.8,26.0,2930.0,Safe
59.7,73.2,70.5,48.5,1111.0,Safe
59.4,7.6,28.0,32.4,1262.0,Safe
45.0,78.1,57.1,62.8,292.0,Safe
48.0,35.8,38.4,46.0,2755.0,Safe
99.9,215.0,438.3,99.1,162.0,Flood
39.6,42.3,16.9,27.9,506.0,Safe
90.0,331.1,387.4,93.8,89.0,Flood
90.0,167.9,316.0,93.5,71.0,Flood
77.3,0.7,108.9,36.0,2247.0,Safe
80.9,43.8,87.8,47.6,72.0,Safe
94.7,387.0,240.7,91.2,6.0,Flood
50.3,13.5,43.9,59.1,2701.0,Safe
46.7,23.4,102.1,47.2,466.0,Safe
62.7,21.7,55.6,27.2,2508.0,Safe
94.1,160.6,416.2,99.3,2121.0,Landslide
